id,type,key,value
2844388787,regular,direction,backward
2844388787,regular,highway,stop
2849552775,addr,housenumber,1514
2849552775,addr,street,Gambier Court
2853607701,regular,direction,backward
2853607701,regular,highway,stop
2854461702,addr,street,Walnut Drive
2854470822,addr,street,Fordham Way
2856493888,addr,city,Sunnyvale
2856493888,addr,housenumber,755
2856493888,addr,postcode,94087
2856493888,addr,state,CA
2856493888,addr,street,South Mathilda Avenue
2856493888,regular,amenity,restaurant
2856493888,regular,cuisine,persian
2856493888,regular,name,City Kabob
2856493888,regular,opening_hours,Mo-Fr 11:00-19:00; Sa-Su 11:00-17:00
2856493888,regular,phone,+1 408 732 0013
2856493888,regular,takeaway,yes
2856493888,regular,website,http://www.citykabob.com
2856493889,regular,amenity,toilets
2856527716,addr,housenumber,20640
2856527716,addr,street,West Homestead Road
2856527716,regular,name,Michael’s
2856527716,regular,shop,toys
2856527717,addr,housenumber,20620
2856527717,addr,street,West Homestead Road
2856527717,regular,name,Safeway
2856527717,regular,shop,supermarket
2856527718,regular,amenity,cafe
2856527718,regular,name,Starbucks
2856527718,regular,note,Inside Safeway
2856527719,regular,amenity,bank
2856527719,regular,name,US Bank
2856527719,regular,note,Inside Safeway
2858175502,regular,highway,turning_circle
2859106850,regular,highway,stop
2859160902,regular,highway,stop
2859160903,regular,highway,stop
2859160904,regular,highway,stop
2859164329,regular,highway,give_way
2859164332,regular,highway,give_way
2862376911,regular,amenity,fast_food
2862376911,regular,cuisine,mexican
2862376911,regular,name,Una Mas
2862399797,regular,highway,stop
2862399798,regular,highway,stop
2862399799,regular,highway,traffic_signals
2862399799,traffic_signals,direction,forward
2862399800,regular,highway,traffic_signals
2862399901,regular,highway,traffic_signals
2864678774,regular,highway,traffic_signals
2864678774,traffic_signals,direction,forward
2864678776,regular,highway,traffic_signals
2864678776,traffic_signals,direction,backward
2864678777,regular,highway,traffic_signals
2864678777,traffic_signals,direction,forward
2866748997,regular,name,Lucky
2866748997,regular,shop,supermarket
2867765146,addr,housenumber,1067
2867765146,addr,street,Darrington Court
2869124338,regular,amenity,post_box
2869124338,regular,name,Mailbox
2869124338,regular,operator,USPS
2869144130,regular,name,Barron Park Donkeys
2870159720,addr,city,Mountain View
2870159720,addr,housenumber,64
2870159720,addr,postcode,94040
2870159720,addr,street,West El Camino Real
2870159720,regular,internet_access,yes
2870159720,regular,name,Hotel Vue
2870159720,regular,phone,+1 (650) 965-0585
2870159720,regular,tourism,hotel
2870817232,addr,city,Mountain View
2870817232,addr,housenumber,241
2870817232,addr,postcode,94043
2870817232,addr,street,Polaris Avenue
2870817232,regular,building,commercial
2870817232,regular,name,Mountain View Fitness
2870817232,regular,smoking,outside
2872996074,regular,noexit,yes
2873174348,addr,housenumber,1673
2873174348,addr,street,Edmonton Avenue
2879026389,regular,name,Brook
2879026389,regular,shop,furniture rental
2879035050,regular,amenity,Japanese restaurant
2879035050,regular,name,Tonto
2882781050,regular,name,Sure Sangeet
2882781050,regular,shop,Indian music and dvd
2882781051,regular,name,Pros. Cut
2882781051,regular,shop,hairdresser
2882781052,regular,name,Sakhi Jewelers
2882781052,regular,shop,jewelry
2882781053,regular,name,Super Quality Cleaners
2882781053,regular,shop,dry_cleaning
2882781054,regular,name,Da Wei Tattoo
2882781054,regular,shop,tattoo
2884611101,addr,housenumber,1111
2889534944,addr,city,Cupertino
2889534944,addr,housenumber,19622
2889534944,addr,postcode,95014
2889534944,addr,street,Stevens Creek Boulevard
2889556741,addr,city,Cupertino
2889556741,addr,housenumber,19638
2889556741,addr,postcode,95014
2889556741,addr,street,Stevens Creek Boulevard
2898441801,addr,city,Mountain View
2898441801,addr,housenumber,705
2898441801,addr,postcode,94086
2898441801,addr,state,CA
2898441801,addr,street,East El Camino Real
2898441801,regular,amenity,restaurant
2898441801,regular,name,Satsuma
2900182276,addr,housenumber,1045
2900182276,addr,street,Iris Avenue
2900182973,addr,housenumber,1043
2900182973,addr,street,Iris Avenue
2900184880,addr,housenumber,1039
2900184880,addr,street,Iris Avenue
2900184901,addr,housenumber,1041
2900184901,addr,street,Iris Avenue
2900185351,addr,housenumber,1025
2900185351,addr,street,Iris Avenue
2900186319,addr,housenumber,1017
2900186319,addr,street,Iris Avenue
2900186350,addr,housenumber,797
2900186350,addr,street,Ponderosa Avenue
2900186424,addr,housenumber,1037
2900186424,addr,street,Iris Avenue
2900186425,addr,housenumber,1033
2900186425,addr,street,Iris Avenue
2900186426,addr,housenumber,1029
2900186426,addr,street,Iris Avenue
2900186603,addr,housenumber,1021
2900186603,addr,street,Iris Avenue
2900187101,addr,housenumber,1013
2900187101,addr,street,Iris Avenue
2900187851,addr,housenumber,1005
2900187851,addr,street,Iris Avenue
2900187852,addr,housenumber,1009
2900187852,addr,street,Iris Avenue
2900189117,addr,housenumber,984
2900189117,addr,street,Iris Avenue
2900189122,addr,housenumber,809
2900189122,addr,street,Ponderosa Avenue
2900189701,addr,housenumber,813
2900189701,addr,street,Ponderosa Avenue
2900190001,addr,housenumber,817
2900190001,addr,street,Ponderosa Avenue
2900190055,addr,housenumber,977
2900190055,addr,street,Lantana Drive
2900190056,addr,housenumber,973
2900190056,addr,street,Lantana Drive
2900190057,addr,housenumber,974
2900190057,addr,street,Lantana Drive
2900190058,addr,housenumber,978
2900190058,addr,street,Lantana Drive
2900192110,addr,housenumber,974
2900192110,addr,street,Larkspur Avenue
2910217131,addr,housenumber,915
2910217131,addr,street,Mangrove Avenue
2910217132,addr,housenumber,913
2910217132,addr,street,Mangrove Avenue
2910218207,addr,housenumber,909
2910218207,addr,street,Mangrove Avenue
2910218208,addr,housenumber,905
2910218208,addr,street,Mangrove Avenue
2910219045,addr,housenumber,895
2910219045,addr,street,Mangrove Avenue
2910219051,addr,housenumber,891
2910219051,addr,street,Mangrove Avenue
2910219717,addr,housenumber,871
2910219717,addr,street,Mangrove Avenue
2910219718,addr,housenumber,867
2910219718,addr,street,Mangrove Avenue
2910219719,addr,housenumber,863
2910219719,addr,street,Mangrove Avenue
2910219782,addr,housenumber,847
2910219782,addr,street,Mangrove Avenue
2910219811,addr,housenumber,887
2910219811,addr,street,Mangrove Avenue
2910219824,addr,housenumber,883
2910219824,addr,street,Mangrove Avenue
2910219825,addr,housenumber,879
2910219825,addr,street,Mangrove Avenue
2910219922,addr,housenumber,875
2910219922,addr,street,Mangrove Avenue
2910220299,addr,housenumber,859
2910220299,addr,street,Mangrove Avenue
2910220515,addr,housenumber,855
2910220515,addr,street,Mangrove Avenue
2910220531,addr,housenumber,851
2910220531,addr,street,Mangrove Avenue
2910220573,addr,housenumber,919
2910220573,addr,street,Larkspur Avenue
2910222022,addr,housenumber,923
2910222022,addr,street,Larkspur Avenue
2912667664,regular,artist_name,Gene Flores
2912667664,regular,artwork_type,sculpture
2912667664,regular,name,The Gateway of Dreams
2912667664,regular,tourism,artwork
2915342862,addr,housenumber,850
2915342862,addr,street,South Wolfe Road
2915350091,addr,housenumber,886
2915350091,addr,street,South Wolfe Road
2915350092,addr,housenumber,882
2915350092,addr,street,South Wolfe Road
2915350093,addr,housenumber,878
2915350093,addr,street,South Wolfe Road
2915350094,addr,housenumber,866
2915350094,addr,street,South Wolfe Road
2915350095,addr,housenumber,858
2915350095,addr,street,South Wolfe Road
2915350097,addr,housenumber,816
2915350097,addr,street,South Wolfe Road
2915361157,addr,housenumber,874
2915361157,addr,street,South Wolfe Road
2915361603,addr,housenumber,896
2915361603,addr,street,South Wolfe Road
2915362270,addr,housenumber,890
2915362270,addr,street,South Wolfe Road
2915368275,addr,housenumber,870
2915368275,addr,street,South Wolfe Road
2915368713,addr,housenumber,862
2915368713,addr,street,South Wolfe Road
2915368714,addr,housenumber,854
2915368714,addr,street,South Wolfe Road
2915368729,addr,housenumber,822
2915368729,addr,street,South Wolfe Road
2915376911,addr,housenumber,834
2915376911,addr,street,South Wolfe Road
2915376945,addr,housenumber,930
2915376945,addr,street,Lantana Drive
2915376946,addr,housenumber,933
2915376946,addr,street,Lantana Drive
2915376949,addr,housenumber,942
2915376949,addr,street,Lantana Drive
2915378001,addr,housenumber,846
2915378001,addr,street,South Wolfe Road
2915378002,addr,housenumber,840
2915378002,addr,street,South Wolfe Road
2915378003,addr,housenumber,828
2915378003,addr,street,South Wolfe Road
2915383134,addr,housenumber,918
2915383134,addr,street,Iris Avenue
2915383149,addr,housenumber,938
2915383149,addr,street,Lantana Drive
2915383150,addr,housenumber,945
2915383150,addr,street,Lantana Drive
2915383151,addr,housenumber,949
2915383151,addr,street,Lantana Drive
2915384408,addr,housenumber,902
2915384408,addr,street,Iris Avenue
2915384409,addr,housenumber,906
2915384409,addr,street,Iris Avenue
2915384427,addr,housenumber,910
2915384427,addr,street,Iris Avenue
2915384437,addr,housenumber,914
2915384437,addr,street,Iris Avenue
2915387957,addr,housenumber,922
2915387957,addr,street,Iris Avenue
2915387967,addr,housenumber,926
2915387967,addr,street,Iris Avenue
2915389868,addr,housenumber,934
2915389868,addr,street,Lantana Drive
2915389874,addr,housenumber,937
2915389874,addr,street,Lantana Drive
2915389875,addr,housenumber,954
2915389875,addr,street,Lantana Drive
2915389876,addr,housenumber,953
2915389876,addr,street,Lantana Drive
2915389877,addr,housenumber,958
2915389877,addr,street,Lantana Drive
2915389887,addr,housenumber,962
2915389887,addr,street,Lantana Drive
2915389888,addr,housenumber,961
2915389888,addr,street,Lantana Drive
2915389890,addr,housenumber,965
2915389890,addr,street,Lantana Drive
2915389891,addr,housenumber,970
2915389891,addr,street,Lantana Drive
2915389901,addr,housenumber,941
2915389901,addr,street,Lantana Drive
2915390082,addr,housenumber,946
2915390082,addr,street,Lantana Drive
2915390089,addr,housenumber,950
2915390089,addr,street,Lantana Drive
2915390143,addr,housenumber,969
2915390143,addr,street,Lantana Drive
2915390268,addr,housenumber,957
2915390268,addr,street,Lantana Drive
2915390269,addr,housenumber,966
2915390269,addr,street,Lantana Drive
2916789418,addr,housenumber,940
2916789418,addr,street,Rosette Court
2916790236,addr,housenumber,944
2916790236,addr,street,Rosette Court
2920791758,regular,highway,stop
2920791759,regular,highway,stop
2920791760,regular,highway,stop
2920791761,regular,highway,stop
2920791762,regular,highway,stop
2922934101,addr,city,Sunnyvale
2922934101,addr,housenumber,411
2922934101,addr,postcode,94087
2922934101,addr,state,CA
2922934101,addr,street,East El Camino Real
2922934101,regular,amenity,restaurant
2922934101,regular,name,Katana Sushi & Sake
2923646864,regular,amenity,restaurant
2923646864,regular,name,The Fish Market
2924763038,regular,highway,traffic_signals
2924763039,regular,highway,traffic_signals
2924763040,regular,highway,traffic_signals
2924763042,regular,highway,traffic_signals
2924763043,regular,highway,traffic_signals
2928385397,regular,highway,stop
2928388804,regular,highway,traffic_signals
2928388804,traffic_signals,direction,backward
2928388812,regular,highway,traffic_signals
2928388817,regular,highway,traffic_signals
2928388829,regular,highway,crossing
2928388831,regular,highway,stop
2931778727,regular,amenity,drinking_water
2940006201,addr,city,Cupertino
2940006201,addr,postcode,95014
2940006201,addr,street,Stevens Creek Boulevard
2940006201,regular,amenity,restaurant
2940006201,regular,brand,Noodle Company
2940006201,regular,name,Noodle Company
2940006301,addr,city,Cupertino
2940006301,addr,postcode,95014
2940006301,addr,street,Stevens Creek Boulevard
2940006301,regular,brand,Game Stop
2940006301,regular,name,Game Stop
2940006301,regular,shop,video_games
2940032731,regular,highway,stop
2940032764,regular,highway,stop
2940032766,regular,highway,stop
2940032768,regular,highway,stop
2942778841,regular,highway,stop
2942778842,regular,highway,stop
2942862656,regular,access,public
2942862656,regular,amenity,bicycle_parking
2942862656,regular,bicycle_parking,Stands
2942862656,regular,capacity,50
2951542747,addr,housenumber,1303
2951542747,addr,street,Panache Terrace
2951542748,addr,housenumber,1308
2951542748,addr,street,Panache Terrace
2951542749,addr,housenumber,1309
2951542749,addr,street,Panache Terrace
2951542750,addr,housenumber,1314
2951542750,addr,street,Panache Terrace
2951542751,addr,housenumber,1315
2951542751,addr,street,Panache Terrace
2951542752,addr,housenumber,1320
2951542752,addr,street,Panache Terrace
2951542753,addr,housenumber,1321
2951542753,addr,street,Panache Terrace
2951542754,addr,housenumber,1326
2951542754,addr,street,Panache Terrace
2951542755,addr,housenumber,1327
2951542755,addr,street,Panache Terrace
2951542756,addr,housenumber,1332
2951542756,addr,street,Panache Terrace
2951542757,addr,housenumber,1333
2951542757,addr,street,Panache Terrace
2951542758,addr,housenumber,1338
2951542758,addr,street,Panache Terrace
2951542759,regular,direction,backward
2951542759,regular,highway,stop
2952012816,addr,city,Mountain View
2952012816,addr,housenumber,2552
2952012816,addr,postcode,94043
2952012816,addr,street,Saffron Way
2952012817,addr,city,Mountain View
2952012817,addr,housenumber,2554
2952012817,addr,postcode,94043
2952012817,addr,street,Saffron Way
2952012818,addr,city,Mountain View
2952012818,addr,housenumber,2556
2952012818,addr,postcode,94043
2952012818,addr,street,Saffron Way
2952012819,addr,city,Mountain View
2952012819,addr,housenumber,2558
2952012819,addr,postcode,94043
2952012819,addr,street,Saffron Way
2952012820,addr,city,Mountain View
2952012820,addr,housenumber,2560
2952012820,addr,postcode,94043
2952012820,addr,street,Saffron Way
2952012821,addr,city,Mountain View
2952012821,addr,housenumber,2562
2952012821,addr,postcode,94043
2952012821,addr,street,Saffron Way
2952012822,addr,city,Mountain View
2952012822,addr,housenumber,2564
2952012822,addr,postcode,94043
2952012822,addr,street,Saffron Way
2952012823,addr,city,Mountain View
2952012823,addr,housenumber,2565
2952012823,addr,postcode,94043
2952012823,addr,street,Middlefield Road
2952012824,addr,city,Mountain View
2952012824,addr,housenumber,2568
2952012824,addr,postcode,94043
2952012824,addr,street,Saffron Way
2952012825,addr,city,Mountain View
2952012825,addr,housenumber,2575
2952012825,addr,postcode,94043
2952012825,addr,street,Middlefield Road
2952012826,addr,city,Mountain View
2952012826,addr,housenumber,2585
2952012826,addr,postcode,94043
2952012826,addr,street,Middlefield Road
2952012827,addr,city,Mountain View
2952012827,addr,housenumber,2591
2952012827,addr,postcode,94043
2952012827,addr,street,Fairview Drive
2952012828,addr,city,Mountain View
2952012828,addr,housenumber,2605
2952012828,addr,postcode,94043
2952012828,addr,street,Middlefield Road
2952012829,addr,city,Mountain View
2952012829,addr,housenumber,2611
2952012829,addr,postcode,94043
2952012829,addr,street,Fairview Drive
2952012830,addr,city,Mountain View
2952012830,addr,housenumber,2615
2952012830,addr,postcode,94043
2952012830,addr,street,Middlefield Road
2952012831,addr,city,Mountain View
2952012831,addr,housenumber,2621
2952012831,addr,postcode,94043
2952012831,addr,street,Fairview Drive
2952012832,addr,city,Mountain View
2952012832,addr,housenumber,2625
2952012832,addr,postcode,94043
2952012832,addr,street,Middlefield Road
2952013233,addr,city,Mountain View
2952013233,addr,housenumber,2631
2952013233,addr,postcode,94043
2952013233,addr,street,Fairview Drive
2952013234,addr,city,Mountain View
2952013234,addr,housenumber,2635
2952013234,addr,postcode,94043
2952013234,addr,street,Middlefield Road
2952013235,addr,city,Mountain View
2952013235,addr,housenumber,2641
2952013235,addr,postcode,94043
2952013235,addr,street,Fairview Drive
2952013236,addr,city,Mountain View
2952013236,addr,housenumber,2645
2952013236,addr,postcode,94043
2952013236,addr,street,Middlefield Road
2952013237,addr,city,Mountain View
2952013237,addr,housenumber,2655
2952013237,addr,postcode,94043
2952013237,addr,street,Middlefield Road
2966953042,regular,amenity,fast_food
2966953042,regular,cuisine,sandwich
2966953042,regular,name,Donuts & Sandwiches
2966953043,regular,name,Fair Oaks Barber
2966953043,regular,shop,hairdresser
2966953044,addr,city,Sunnyvale
2966953044,addr,housenumber,209
2966953044,addr,street,North Sunnyvale Avenue
2966953045,addr,city,Sunnyvale
2966953045,addr,housenumber,225
2966953045,addr,street,North Sunnyvale Avenue
2966953046,addr,city,Sunnyvale
2966953046,addr,housenumber,233
2966953046,addr,street,North Sunnyvale Avenue
2966953047,addr,city,Sunnyvale
2966953047,addr,housenumber,255
2966953047,addr,street,North Sunnyvale Avenue
2966953048,addr,city,Sunnyvale
2966953048,addr,housenumber,267
2966953048,addr,street,North Sunnyvale Avenue
2966953050,addr,city,Sunnyvale
2966953050,addr,housenumber,301
2966953050,addr,street,North Bayview Avenue
2966953051,addr,city,Sunnyvale
2966953051,addr,housenumber,301
2966953051,addr,street,North Sunnyvale Avenue
2966953054,addr,city,Sunnyvale
2966953054,addr,housenumber,305
2966953054,addr,street,East Arques Avenue
2966953056,addr,city,Sunnyvale
2966953056,addr,housenumber,349
2966953056,addr,street,East Arques Avenue
2966953057,addr,city,Sunnyvale
2966953057,addr,housenumber,398
2966953057,addr,street,East Arques Avenue
2966953058,addr,city,Sunnyvale
2966953058,addr,housenumber,401
2966953058,addr,street,East Arques Avenue
2966953059,addr,city,Sunnyvale
2966953059,addr,housenumber,403
2966953059,addr,street,East Arques Avenue
2966953060,addr,city,Sunnyvale
2966953060,addr,housenumber,405
2966953060,addr,street,East Arques Avenue
2966953061,addr,city,Sunnyvale
2966953061,addr,housenumber,407
2966953061,addr,street,East Arques Avenue
2966953062,addr,city,Sunnyvale
2966953062,addr,housenumber,409
2966953062,addr,street,East Arques Avenue
2966953063,addr,city,Sunnyvale
2966953063,addr,housenumber,411
2966953063,addr,street,East Arques Avenue
2966953064,addr,city,Sunnyvale
2966953064,addr,housenumber,549
2966953064,addr,street,East Arques Avenue
2966953065,addr,city,Sunnyvale
2966953065,addr,housenumber,559
2966953065,addr,street,East Arques Avenue
2966953066,addr,city,Sunnyvale
2966953066,addr,housenumber,565
2966953066,addr,street,East Arques Avenue
2966953067,addr,housenumber,659
2966953067,addr,street,Pinnacles Terrace
2966953068,addr,housenumber,661
2966953068,addr,street,Pinnacles Terrace
2966953069,addr,housenumber,663
2966953069,addr,street,Pinnacles Terrace
2966953070,addr,housenumber,665
2966953070,addr,street,Pinnacles Terrace
2966953071,addr,housenumber,667
2966953071,addr,street,Pinnacles Terrace
2966953072,addr,housenumber,669
2966953072,addr,street,Pinnacles Terrace
2966953073,addr,housenumber,671
2966953073,addr,street,Pinnacles Terrace
2966953074,addr,housenumber,675
2966953074,addr,street,Pinnacles Terrace
2966953075,addr,housenumber,677
2966953075,addr,street,Pinnacles Terrace
2966953076,addr,housenumber,679
2966953076,addr,street,Pinnacles Terrace
2966953077,addr,housenumber,681
2966953077,addr,street,Pinnacles Terrace
2966953078,addr,housenumber,683
2966953078,addr,street,Pinnacles Terrace
2966953079,addr,housenumber,685
2966953079,addr,street,Pinnacles Terrace
2966953080,addr,housenumber,687
2966953080,addr,street,Pinnacles Terrace
2966953081,regular,name,Laundromat
2966953081,regular,shop,laundry
2966953082,addr,city,Sunnyvale
2966953082,addr,housenumber,305
2966953082,addr,street,North Fair Oaks Avenue
2966953082,regular,amenity,restaurant
2966953082,regular,cuisine,mexican
2966953082,regular,name,Little Michoacan Taqueria
2966953083,regular,amenity,restaurant
2966953083,regular,cuisine,kebab
2966953083,regular,name,Off The Stick
2966953083,regular,wheelchair,yes
2966953084,regular,amenity,fast_food
2966953084,regular,cuisine,sandwich
2966953084,regular,name,Subway
2966953086,regular,highway,stop
2966953090,regular,highway,stop
2966953095,regular,highway,stop
2966953097,regular,amenity,car_wash
2966953099,regular,highway,stop
2966953101,regular,highway,stop
2966953109,regular,bench,yes
2966953109,regular,highway,bus_stop
2966953110,regular,highway,stop
2966953111,regular,highway,stop
2973549269,addr,city,Sunnyvale
2973549269,addr,housenumber,605
2973549269,addr,postcode,94089
2973549269,addr,street,West Tasman Drive
2973549269,regular,amenity,cafe
2973549269,regular,name,Specialty's Cafe & Bakery
2974386283,addr,street,Cuesta Drive
2976435834,regular,highway,traffic_signals
2976435835,regular,highway,traffic_signals
2980263180,regular,highway,give_way
2983978723,addr,city,Sunnyvale
2983978723,addr,housenumber,111
2983978723,addr,postcode,94086
2983978723,addr,street,West Evelyn Avenue Suite #114
2983978723,regular,name,Blue Skyes Acupuncture
2983978723,regular,note,"Dr. Julie Tran, ND, LAc of Blue Skyes Acupuncture strives to blend her Asian roots with Western cultural influences through the practice of Acupuncture, Traditional Chinese Medicine (TCM) and Naturopathic Medicine. Dr. Tran  is passionate about educating"
2983978723,regular,phone,408-454-8459
2983978723,regular,website,http://www.blueskyesacupuncture.com
2985509773,regular,building,detached
2986697732,addr,city,Sunnyvale
2986697732,addr,housenumber,301
2986697732,addr,street,Old San Francisco Road
2986697732,regular,alt_name,PAMF
2986697732,regular,building,hospital
2986697732,regular,name,Palo Alto Medical Foundation
2986697732,regular,wifi,free
2986923121,addr,housenumber,10123
2986923121,addr,postcode,95014
2986923121,addr,street,North Wolfe Road
2986923121,addr,unit,2001
2986923121,regular,amenity,restaurant
2986923121,regular,cuisine,sushi
2986923121,regular,email,cupertino@tatamibuffet.com
2986923121,regular,fax,+1 (408) 996-3456
2986923121,regular,name,Tatami Sushi & Seafood Buffet
2986923121,regular,opening_hours,"Mo-Th 11:30-14:30,17:30-21:00; Fr 11:30-14:30,17:30-21:30; Sa 11:30-15:00,17:30-21:30; Su 11:30-15:00,17:30-21:00"
2986923121,regular,phone,+1 (408) 996-3444
2986923121,regular,website,http://www.tatamibuffet.com
2988636657,regular,name,Creston
2988636657,regular,place,neighbourhood
2988636661,regular,highway,turning_circle
2988636676,regular,barrier,bollard
2994734222,addr,housenumber,688
2994734222,addr,street,Conway Road
2994734222,regular,source,bing;survey
3003839764,regular,amenity,bank
3003839764,regular,name,US Bank
3003839782,regular,amenity,bench
3003839789,regular,amenity,bench
3003839803,regular,amenity,bicycle_parking
3003839843,regular,amenity,bicycle_parking
3003839868,regular,shop,car_repair
3003839869,regular,shop,convenience
3003839871,regular,amenity,clock
3003839871,regular,display,analog
3003839871,regular,support,wall_mounted
3003839874,regular,emergency,fire_hydrant
3003839874,fire_hydrant,type,pillar
3003839888,regular,amenity,atm
3003839888,regular,operator,US Bank
3003839898,regular,barrier,gate
3003839902,regular,barrier,chain
3003839910,regular,shop,dry_cleaning
3007137440,addr,street,South Springer Road
3009744333,addr,housenumber,801
3009744333,regular,building,house
3009744433,addr,housenumber,1808
3009744433,regular,building,house
3017360433,regular,highway,bus_stop
3018873624,regular,emergency,fire_hydrant
3022676836,addr,housenumber,869
3022676836,regular,building,house
3023181033,addr,housenumber,1706
3023181033,addr,street,Plaza Court
3023181034,addr,housenumber,825
3023181034,addr,street,Cuesta Drive
3024768218,regular,natural,tree
3024768219,regular,natural,tree
3024768220,regular,natural,tree
3024768222,regular,natural,tree
3024768223,regular,natural,tree
3024823367,regular,barrier,gate
3024860513,regular,highway,stop
3024860520,regular,highway,stop
3024860524,regular,highway,stop
3033272433,addr,city,Cupertino
3033272433,addr,housenumber,10310
3033272433,addr,postcode,95014
3033272433,addr,street,South de Anza Boulevard
3033272433,regular,amenity,restaurant
3033272433,regular,cuisine,italian
3033272433,regular,name,Amici's East Coast Pizzeria
3033272433,regular,phone,+1 408 252 3333
3037211781,regular,highway,stop
3037211782,regular,highway,stop
3037211783,regular,highway,stop
3037211784,regular,highway,stop
3037211795,regular,highway,stop
3037211796,regular,highway,stop
3037211803,regular,highway,stop
3037416979,regular,highway,stop
3037416980,regular,highway,stop
3037416981,regular,highway,stop
3037416982,regular,highway,stop
3038272845,regular,highway,stop
3038272846,regular,highway,stop
3038272847,regular,highway,stop
3049552071,regular,name,iCafe
3049552071,regular,shop,coffee
3049552084,regular,amenity,bbq
3049552096,regular,amenity,charging_station
3049552097,regular,amenity,charging_station
3049552098,regular,amenity,charging_station
3049908409,regular,power,tower
3049908413,regular,power,tower
3049908421,regular,power,tower
3049908427,regular,power,tower
3056095786,regular,amenity,atm
3056322108,regular,highway,stop
3056329662,regular,highway,stop
3056676006,regular,highway,stop
3057794983,regular,highway,stop
3057803542,regular,noexit,yes
3057803544,regular,noexit,yes
3057803546,regular,noexit,yes
3057803548,regular,noexit,yes
3057803550,regular,noexit,yes
3057803638,regular,noexit,yes
3057805092,regular,highway,stop
3057805093,regular,highway,stop
3057805094,regular,highway,stop
3057805095,regular,highway,stop
3057805096,regular,highway,stop
3057805098,regular,barrier,guard_rail
3061406142,regular,address,"510 S Murphy Avenue, Sunnyvale, CA 94086"
3061406142,regular,name,Sunnyvale Optometric Center
3062162983,regular,emergency,fire_hydrant
3062198133,regular,amenity,post_box
3062198133,regular,collection_time,M-Sa 11:45
3062204333,regular,tourism,picnic_site
3062210933,regular,tourism,picnic_site
3062211833,regular,amenity,drinking_water
3062212533,regular,tourism,picnic_site
3062214433,regular,historic,memorial
3062214433,regular,name,"Hendy's ""California"" Stamp Mill"
3062227433,regular,emergency,fire_hydrant
3062227434,regular,emergency,fire_hydrant
3062242639,regular,emergency,fire_hydrant
3062243340,regular,emergency,fire_hydrant
3063907836,addr,city,Sunnyvale
3063907836,addr,housenumber,1669
3063907836,addr,street,Hollenbeck Avenue
3063907836,regular,name,Modi's Business Center
3063907836,regular,phone,+1 408 733 7112
3063907836,regular,shop,stationery
3063907837,regular,direction,forward
3063907837,regular,highway,stop
3063907838,regular,direction,backward
3063907838,regular,highway,stop
3064121661,regular,artist_name,Terry Guyer
3064121661,regular,artwork_type,sculpture
3064121661,regular,name,Nikola Tesla
3064121661,regular,start_date,2013-12-06
3064121661,subject,wikidata,Q9036
3064121661,regular,tourism,artwork
3065375277,addr,city,Sunnyvale
3065375277,addr,housenumber,1575
3065375277,addr,street,Tenaka Place
3065375277,regular,name,Casa Alberta Apartments
3065375277,regular,phone,+1 408 732 9450
3065375277,survey,date,2014-09-07
3065375278,addr,city,Sunnyvale
3065375278,addr,housenumber,1553
3065375278,addr,street,Reston Terrace
3065375278,survey,date,2014-09-07
3065375279,addr,city,Sunnyvale
3065375279,addr,housenumber,1554
3065375279,addr,street,Riorden Terrace
3065375279,survey,date,2014-09-07
3065375280,addr,city,Sunnyvale
3065375280,addr,housenumber,1555
3065375280,addr,street,Sunnyvale-Saratoga Road
3065375280,survey,date,2014-09-07
3065375281,addr,city,Sunnyvale
3065375281,addr,housenumber,1557
3065375281,addr,street,Reston Terrace
3065375281,survey,date,2014-09-07
3065375282,addr,city,Sunnyvale
3065375282,addr,housenumber,1557
3065375282,addr,street,Riorden Terrace
3065375282,survey,date,2014-09-07
3065375283,addr,city,Sunnyvale
3065375283,addr,housenumber,1558
3065375283,addr,street,Reston Terrace
3065375283,survey,date,2014-09-07
3065375284,addr,city,Sunnyvale
3065375284,addr,housenumber,1558
3065375284,addr,street,Riorden Terrace
3065375284,survey,date,2014-09-07
3065375285,addr,city,Sunnyvale
3065375285,addr,housenumber,1559
3065375285,addr,street,Sunnyvale-Saratoga Road
3065375285,survey,date,2014-09-07
3065375286,addr,city,Sunnyvale
3065375286,addr,housenumber,1560
3065375286,addr,street,Oak Point Terrace
3065375286,survey,date,2014-09-07
3065375287,addr,city,Sunnyvale
3065375287,addr,housenumber,1560
3065375287,addr,street,Pine Pass Terrace
3065375287,survey,date,2014-09-07
3065375288,addr,city,Sunnyvale
3065375288,addr,housenumber,1560
3065375288,addr,street,Quebec Court
3065375288,survey,date,2014-09-07
3065375289,addr,city,Sunnyvale
3065375289,addr,housenumber,1561
3065375289,addr,street,Oak Point Terrace
3065375289,survey,date,2014-09-07
3065375290,addr,city,Sunnyvale
3065375290,addr,housenumber,1561
3065375290,addr,street,Pine Pass Terrace
3065375290,survey,date,2014-09-07
3065375291,addr,city,Sunnyvale
3065375291,addr,housenumber,1561
3065375291,addr,street,Quebec Court
3065375291,survey,date,2014-09-07
3065375292,addr,city,Sunnyvale
3065375292,addr,housenumber,1561
3065375292,addr,street,Reston Terrace
3065375292,survey,date,2014-09-07
3065375293,addr,city,Sunnyvale
3065375293,addr,housenumber,1561
3065375293,addr,street,Riorden Terrace
3065375293,survey,date,2014-09-07
3065375294,addr,city,Sunnyvale
3065375294,addr,housenumber,1562
3065375294,addr,street,Oak Point Terrace
